tarih,ilce,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil
2024-02-09,izmir-foca,0,8.333333333333334,41.43333333333333,0.0,78.26666666666667,75.46666666666665,9.633333333333333,1.0,4.6000000000000005,0.0
2024-02-09,izmir-gaziemir,0,6.333333333333333,64.2,0.0,79.96666666666665,294.26666666666665,5.1000000000000005,1.0,3.733333333333333,0.0
2024-02-09,izmir-guzelbahce,0,10.6,62.55,0.0,81.35,98.35,8.7,1.0,8.0,0.0
2024-02-09,izmir-karabaglar,0,6.833333333333333,63.53333333333333,0.0,78.7,178.0,4.866666666666666,1.0,4.3999999999999995,0.0
2024-02-09,izmir-karaburun,0,8.566666666666668,45.5,0.0,77.8,86.26666666666667,8.733333333333333,1.0,4.866666666666666,0.0
2024-02-09,izmir-karsiyaka,1,7.633333333333333,59.099999999999994,0.0,77.23333333333333,184.0,5.0,1.0,5.233333333333333,0.0
2024-02-09,izmir-kemalpasa,0,4.8,90.26666666666667,0.0,90.43333333333334,95.23333333333333,4.3,1.0,2.0666666666666664,0.0
2024-02-09,izmir-kinik,0,6.2,75.46666666666665,0.0,78.8,97.56666666666666,4.8999999999999995,1.0,3.466666666666667,0.0
2024-02-09,izmir-kiraz,0,5.033333333333333,59.333333333333336,0.0,82.89999999999999,97.03333333333332,1.7333333333333334,1.0,5.033333333333333,0.0
2024-02-09,izmir-konak,1,7.766666666666667,62.43333333333334,0.0,78.16666666666667,180.36666666666667,4.8999999999999995,1.0,5.5,0.0
2024-02-09,izmir-menderes,1,6.233333333333333,62.5,0.0,81.26666666666667,297.3333333333333,5.266666666666667,1.0,3.5,0.0
2024-02-09,izmir-menemen,2,6.566666666666666,44.26666666666667,0.0,78.33333333333333,76.16666666666667,4.633333333333334,1.0,4.133333333333334,0.0
2024-02-09,izmir-odemis,2,6.400000000000001,73.63333333333333,0.0,77.63333333333333,349.1666666666667,1.4000000000000001,1.0,6.0,0.0
2024-02-09,izmir-seferihisar,0,8.166666666666666,43.06666666666666,0.0,78.3,72.23333333333333,8.766666666666666,1.0,4.433333333333333,0.0
2024-02-09,izmir-tire,0,6.466666666666668,71.2,0.0,81.96666666666667,83.03333333333335,3.8000000000000003,1.0,4.3,0.0
2024-02-09,izmir-torbali,0,6.933333333333334,72.73333333333333,0.0,76.8,74.26666666666667,4.633333333333334,1.0,4.333333333333333,0.0
2024-02-09,izmir-urla,1,7.666666666666667,40.833333333333336,0.0,75.93333333333334,75.93333333333334,8.700000000000001,1.0,3.9,0.0
2024-02-09,manisa-akhisar,3,6.133333333333334,80.7,0.0,77.93333333333334,68.23333333333333,5.266666666666667,1.0,3.0666666666666664,0.0
2024-02-09,manisa-alasehir,0,5.633333333333333,45.5,0.0,80.03333333333333,256.5,2.8333333333333335,1.0,3.8000000000000003,0.0
2024-02-09,manisa-demirci,2,-0.6,97.6,0.0,87.9,339.9,3.9,1.0,-5.0,0.0
2024-02-09,manisa-golmarmara,0,6.1000000000000005,59.9,0.0,78.13333333333334,292.6666666666667,3.1999999999999997,1.0,3.8000000000000003,0.0
2024-02-09,manisa-gordes,1,2.2333333333333334,85.66666666666667,0.0,83.03333333333333,188.53333333333333,4.166666666666667,1.0,-1.5,0.0
2024-02-09,manisa-kirkagac,0,5.233333333333333,89.26666666666667,0.0,83.53333333333333,301.4666666666667,4.566666666666666,1.0,2.466666666666667,0.0
2024-02-09,manisa-koprubasi,0,5.6000000000000005,54.099999999999994,0.0,75.16666666666667,185.16666666666666,3.033333333333333,1.0,3.6,0.0
2024-02-09,manisa-salihli,1,6.366666666666667,71.10000000000001,0.0,82.2,209.9333333333333,1.9000000000000001,1.0,5.033333333333334,0.0
2024-02-09,manisa-sarigol,2,5.3999999999999995,43.73333333333333,0.0,76.8,247.5,2.4,1.0,4.0,0.0
2024-02-09,manisa-saruhanli,0,6.8,60.43333333333333,0.0,73.06666666666666,86.63333333333333,4.733333333333333,1.0,3.8666666666666667,0.0
2024-02-09,manisa-sehzadeler,1,6.333333333333333,72.0,0.0,80.53333333333335,98.96666666666665,3.1666666666666665,1.0,4.566666666666666,0.0
2024-02-09,manisa-selendi,0,5.0,38.849999999999994,0.0,74.15,94.15,3.0,1.0,3.5500000000000003,0.0
2024-02-09,manisa-soma,1,5.566666666666666,79.76666666666667,0.0,81.53333333333335,66.66666666666667,4.766666666666667,1.0,2.7999999999999994,0.0
2024-02-09,manisa-turgutlu,1,6.3999999999999995,57.43333333333333,0.0,79.5,175.33333333333334,3.566666666666667,1.0,5.333333333333333,0.0
2024-02-09,manisa-yunusemre,0,6.433333333333334,72.13333333333334,0.0,80.73333333333333,101.33333333333333,3.233333333333333,1.0,4.6,0.0
2024-02-09,izmir-balcova,0,7.7,53.06666666666666,0.0,78.36666666666667,178.4333333333333,5.266666666666667,1.0,5.366666666666667,0.0
2024-02-09,izmir-beydag,1,6.75,45.550000000000004,0.0,77.0,239.6,1.95,1.0,6.75,0.0
2024-02-09,izmir-narlidere,0,7.8,47.833333333333336,0.0,79.26666666666667,182.76666666666665,5.666666666666667,1.0,5.366666666666667,0.0
2024-02-09,izmir-selcuk,0,7.066666666666666,73.8,0.0,82.53333333333335,74.66666666666667,4.866666666666667,1.0,4.533333333333334,0.0
2024-02-09,manisa-kula,0,2.466666666666667,32.63333333333333,0.0,81.10000000000001,170.83333333333334,3.733333333333333,1.0,-0.033333333333333805,0.0
2024-02-09,manisa-ahmetli,0,3.233333333333333,37.666666666666664,0.0,81.33333333333333,282.3333333333333,3.3000000000000003,1.0,1.0,0.0
2024-02-10,izmir-aliaga,1,7.733333333333333,43.5,0.0,75.5,87.89999999999999,6.433333333333334,1.0,4.733333333333333,0.0
2024-02-10,izmir-bayindir,1,6.433333333333334,24.96666666666667,0.0,75.8,74.26666666666667,3.566666666666667,1.0,4.1000000000000005,0.0
2024-02-10,izmir-bayrakli,0,7.733333333333333,24.366666666666664,0.0,72.5,187.20000000000002,4.1000000000000005,1.0,5.533333333333332,0.0
2024-02-10,izmir-bergama,1,5.966666666666668,59.199999999999996,0.0,79.93333333333334,99.23333333333333,3.8000000000000003,1.0,3.766666666666667,0.0
2024-02-10,izmir-bornova,2,6.699999999999999,28.099999999999998,0.0,74.46666666666665,73.8,4.133333333333333,1.0,4.366666666666667,0.0
2024-02-10,izmir-buca,1,7.133333333333333,19.3,0.0,71.96666666666667,173.03333333333333,4.0,1.0,4.8999999999999995,0.0
2024-02-10,izmir-cesme,1,9.799999999999999,44.199999999999996,0.0,67.43333333333334,87.39999999999999,10.166666666666666,1.9333333333333333,6.2,0.0
2024-02-10,izmir-cigli,1,9.75,26.349999999999998,0.0,73.65,266.7,6.0,1.0,7.3500000000000005,0.0
2024-02-10,izmir-dikili,1,7.866666666666667,52.133333333333326,0.0,76.33333333333333,202.13333333333333,4.866666666666666,1.0,5.633333333333334,0.0
2024-02-10,izmir-foca,0,8.866666666666665,46.93333333333334,0.0,72.89999999999999,80.13333333333333,8.4,1.0,5.266666666666667,0.0
2024-02-10,izmir-gaziemir,0,3.7,12.1,0.0,67.3,333.3,5.2,1.0,-0.4,0.0
2024-02-10,izmir-guzelbahce,1,9.6,24.25,0.0,73.55000000000001,114.55000000000001,6.15,1.0,7.45,0.0
2024-02-10,izmir-karabaglar,1,7.466666666666666,17.9,0.0,71.46666666666665,173.53333333333333,4.033333333333333,1.0,5.3,0.0
2024-02-10,izmir-karaburun,1,9.299999999999999,41.0,0.0,74.23333333333333,89.96666666666665,8.1,1.0,5.933333333333334,0.0
2024-02-10,izmir-karsiyaka,0,8.233333333333333,21.599999999999998,0.0,70.33333333333333,179.83333333333334,4.133333333333334,1.0,6.033333333333334,0.0
2024-02-10,izmir-kemalpasa,1,4.933333333333334,35.13333333333333,0.0,81.46666666666665,89.60000000000001,3.766666666666667,1.0,2.5666666666666664,0.0
2024-02-10,izmir-kinik,0,6.0,70.56666666666666,0.0,79.06666666666666,96.39999999999999,2.8666666666666667,1.0,4.133333333333334,0.0
2024-02-10,izmir-kiraz,0,4.0,38.2,0.0,75.39999999999999,124.40000000000002,1.4000000000000001,1.0,2.8000000000000003,0.0
2024-02-10,izmir-konak,4,8.4,19.166666666666668,0.0,71.0,175.73333333333335,4.066666666666666,1.0,6.3,0.0
2024-02-10,izmir-menderes,1,6.3999999999999995,14.433333333333332,0.0,74.16666666666667,177.0,4.433333333333334,1.0,3.9,0.0
2024-02-10,izmir-menemen,1,6.833333333333333,24.933333333333334,0.0,72.93333333333334,77.39999999999999,4.433333333333334,1.0,4.233333333333333,0.0
2024-02-10,izmir-odemis,0,5.133333333333333,20.333333333333332,0.0,75.10000000000001,318.09999999999997,0.8000000000000002,1.0,5.2,0.0
2024-02-10,izmir-seferihisar,0,8.299999999999999,17.5,0.0,72.96666666666665,70.7,7.266666666666667,1.0,5.0,0.0
2024-02-10,izmir-tire,0,5.733333333333333,16.900000000000002,0.0,77.93333333333334,88.5,2.3333333333333335,1.0,4.333333333333333,0.0
2024-02-10,izmir-torbali,1,6.333333333333333,16.433333333333334,0.0,72.93333333333334,167.3,2.766666666666667,1.0,4.533333333333333,0.0
2024-02-10,izmir-urla,0,7.8999999999999995,23.766666666666666,0.0,71.8,76.26666666666667,7.8,1.0,4.3999999999999995,0.0
2024-02-10,manisa-akhisar,2,5.7,23.266666666666666,0.0,73.73333333333333,175.79999999999998,3.4333333333333336,1.0,3.1999999999999997,0.0
2024-02-10,manisa-alasehir,0,4.433333333333334,50.699999999999996,0.0,75.5,245.36666666666667,1.6666666666666667,1.0,3.6,0.0
2024-02-10,manisa-demirci,2,-3.4,55.5,0.0,85.85,184.15,2.5,1.0,-7.1,0.0
2024-02-10,manisa-golmarmara,0,14.2,27.3,0.0,68.3,186.8,3.3,1.0,13.6,0.0
2024-02-10,manisa-gordes,0,1.5666666666666664,35.333333333333336,0.0,80.89999999999999,198.46666666666667,2.566666666666667,1.0,-1.3333333333333333,0.0
2024-02-10,manisa-kirkagac,0,1.1,72.0,0.0,80.85,172.1,3.0,1.0,-2.15,0.0
2024-02-10,manisa-koprubasi,0,5.5,21.5,0.0,84.9,83.5,1.55,1.0,4.1499999999999995,0.0
2024-02-10,manisa-salihli,2,5.366666666666667,29.8,0.0,78.89999999999999,177.0666666666667,1.6666666666666667,1.0,4.1000000000000005,0.0
2024-02-10,manisa-sarigol,1,4.866666666666667,29.36666666666667,0.0,69.5,252.9333333333333,1.3666666666666665,1.0,4.2,0.0
2024-02-10,manisa-saruhanli,1,5.7,22.333333333333332,0.0,74.7,178.86666666666667,2.3000000000000003,1.0,3.966666666666667,0.0
2024-02-10,manisa-sehzadeler,1,5.866666666666667,41.833333333333336,0.0,76.3,204.83333333333334,2.033333333333333,1.0,4.7,0.0
2024-02-10,manisa-selendi,0,2.2,25.833333333333332,0.0,77.10000000000001,170.0,1.9666666666666668,1.0,0.16666666666666666,0.0
2024-02-10,manisa-soma,0,5.2,78.73333333333333,0.0,84.16666666666667,185.36666666666667,2.8333333333333335,1.0,3.133333333333333,0.0
2024-02-10,manisa-turgutlu,0,6.0,19.633333333333333,0.0,73.13333333333333,260.59999999999997,2.766666666666667,1.0,5.1,0.0
2024-02-10,manisa-yunusemre,2,6.0,41.766666666666666,0.0,76.39999999999999,206.96666666666667,2.066666666666667,1.0,4.766666666666667,0.0
2024-02-10,izmir-balcova,0,9.95,21.9,0.0,71.95,104.95,4.1,1.0,8.45,0.0
2024-02-10,izmir-beydag,0,6.35,40.800000000000004,0.0,78.1,252.20000000000002,0.9,1.0,6.5,0.0
2024-02-10,izmir-narlidere,0,10.0,22.65,0.0,72.69999999999999,111.75,4.45,1.0,8.4,0.0
2024-02-10,izmir-selcuk,0,2.9,0.0,0.0,77.7,25.4,2.9,1.0,0.0,0.0
2024-02-10,manisa-kula,1,1.7333333333333336,27.5,0.0,75.0,181.9666666666667,2.8333333333333335,1.0,-1.133333333333333,0.0
2024-02-10,manisa-ahmetli,0,1.8666666666666665,26.099999999999998,0.0,77.83333333333333,169.43333333333334,2.3000000000000003,1.0,-0.5666666666666668,0.0
2024-02-11,izmir-aliaga,0,7.966666666666666,4.033333333333333,0.0,78.36666666666666,90.7,5.733333333333333,1.0,5.3,0.0
2024-02-11,izmir-bayindir,0,7.8,4.966666666666667,0.0,74.83333333333333,73.23333333333333,2.8666666666666667,1.0,6.0,0.0
2024-02-11,izmir-bayrakli,0,7.8,13.166666666666666,0.0,79.96666666666665,76.56666666666668,3.266666666666667,1.0,6.3,0.0
2024-02-11,izmir-bergama,0,5.366666666666667,2.1,0.0,78.89999999999999,116.2,2.966666666666667,1.0,3.1,0.0
2024-02-11,izmir-bornova,2,6.8,13.233333333333334,0.0,82.83333333333333,83.43333333333334,3.466666666666667,1.0,4.933333333333333,0.0
2024-02-11,izmir-buca,2,7.066666666666666,15.366666666666667,0.0,79.73333333333333,170.46666666666667,2.6333333333333333,1.0,6.133333333333333,0.0
2024-02-11,izmir-cesme,1,10.0,4.266666666666667,0.0,72.3,82.46666666666667,7.333333333333333,1.0,7.3,0.0
2024-02-11,izmir-cigli,0,7.7,4.833333333333333,0.0,77.46666666666665,64.5,2.6,1.0,6.7,0.0
2024-02-11,izmir-dikili,0,7.733333333333333,12.299999999999999,0.0,77.3,92.73333333333333,3.6999999999999997,1.0,5.766666666666667,0.0
2024-02-11,izmir-foca,0,8.833333333333334,8.933333333333334,0.0,78.89999999999999,81.46666666666667,6.7,1.0,6.1000000000000005,0.0
2024-02-11,izmir-gaziemir,0,6.733333333333333,12.166666666666666,0.0,80.26666666666667,279.5333333333333,2.6666666666666665,1.0,5.6000000000000005,0.0
2024-02-11,izmir-guzelbahce,0,8.733333333333333,7.0,0.0,78.3,75.89999999999999,4.133333333333334,1.0,7.0,0.0
2024-02-11,izmir-karabaglar,1,7.666666666666667,13.700000000000001,0.0,77.2,163.36666666666667,2.433333333333333,1.0,7.066666666666666,0.0
2024-02-11,izmir-karaburun,0,9.333333333333334,4.033333333333333,0.0,81.06666666666666,91.93333333333334,5.7,1.0,6.933333333333334,0.0
2024-02-11,izmir-karsiyaka,0,8.333333333333334,12.200000000000001,0.0,76.7,62.20000000000001,2.733333333333333,1.0,7.433333333333334,0.0
2024-02-11,izmir-kemalpasa,2,5.566666666666666,14.766666666666666,0.0,94.16666666666667,99.93333333333334,2.733333333333333,1.0,3.9,0.0
2024-02-11,izmir-kinik,0,5.233333333333333,0.8666666666666667,0.0,80.39999999999999,98.06666666666666,2.033333333333333,1.0,3.466666666666667,0.0
2024-02-11,izmir-kiraz,1,4.333333333333333,0.6,0.0,75.36666666666666,86.80000000000001,1.633333333333333,1.0,2.8000000000000003,0.0
2024-02-11,izmir-konak,0,8.566666666666666,13.233333333333334,0.0,76.89999999999999,171.03333333333333,2.5,1.0,8.200000000000001,0.0
2024-02-11,izmir-menderes,1,6.5,11.366666666666667,0.0,83.13333333333333,169.0666666666667,2.8333333333333335,1.0,4.966666666666667,0.0
2024-02-11,izmir-menemen,1,6.666666666666667,9.4,0.0,81.13333333333334,85.66666666666667,3.1999999999999997,1.0,5.0,0.0
2024-02-11,izmir-odemis,0,4.866666666666667,0.39999999999999997,0.0,70.66666666666667,42.800000000000004,1.5999999999999999,1.0,3.733333333333334,0.0
2024-02-11,izmir-seferihisar,0,8.866666666666667,11.200000000000001,0.0,78.39999999999999,69.26666666666667,5.333333333333333,1.0,6.466666666666668,0.0
2024-02-11,izmir-tire,1,6.266666666666667,1.6666666666666667,0.0,75.60000000000001,99.39999999999999,1.8,1.0,5.1000000000000005,0.0
2024-02-11,izmir-torbali,3,6.333333333333333,13.200000000000001,0.0,79.60000000000001,163.66666666666666,2.2333333333333334,1.0,4.966666666666667,0.0
2024-02-11,izmir-urla,0,8.200000000000001,10.6,0.0,80.03333333333335,71.9,5.3,1.0,5.800000000000001,0.0
2024-02-11,manisa-akhisar,1,5.1,0.8666666666666667,0.0,80.83333333333333,70.63333333333334,2.433333333333333,1.0,3.266666666666666,0.0
2024-02-11,manisa-alasehir,1,6.6000000000000005,0.3666666666666667,0.0,65.3,125.66666666666667,0.9333333333333332,1.0,6.633333333333333,0.0
2024-02-11,manisa-demirci,3,-0.06666666666666672,0.13333333333333333,0.0,83.5,79.83333333333333,1.8333333333333333,1.0,-2.3000000000000003,0.0
2024-02-11,manisa-golmarmara,0,-0.06666666666666672,0.13333333333333333,0.0,83.5,79.83333333333333,1.8333333333333333,1.0,-2.3000000000000003,0.0
2024-02-11,manisa-gordes,0,2.8,1.75,0.0,78.55000000000001,121.45,1.7,1.0,0.9500000000000002,0.0
2024-02-11,manisa-kirkagac,0,3.6333333333333333,0.6333333333333333,0.0,85.60000000000001,169.16666666666666,2.033333333333333,1.0,2.2333333333333334,0.0
2024-02-11,manisa-koprubasi,1,5.6000000000000005,0.0,0.0,85.5,91.25,1.15,1.0,4.5,0.0
2024-02-11,manisa-salihli,0,5.633333333333333,0.19999999999999998,0.0,69.46666666666667,151.9,1.1333333333333335,1.0,5.266666666666667,0.0
2024-02-11,manisa-sarigol,0,5.733333333333333,0.26666666666666666,0.0,67.43333333333334,124.26666666666667,0.7999999999999999,1.0,5.766666666666667,0.0
2024-02-11,manisa-saruhanli,2,5.5,1.7666666666666666,0.0,78.93333333333334,102.43333333333334,2.1,1.0,3.8666666666666667,0.0
2024-02-11,manisa-sehzadeler,0,5.7,1.4333333333333333,0.0,81.13333333333333,122.8,1.4666666666666668,1.0,4.7,0.0
2024-02-11,manisa-selendi,0,-0.5,0.0,0.0,78.65,70.95,1.85,1.0,-2.9000000000000004,0.0
2024-02-11,manisa-soma,1,4.566666666666666,1.0666666666666667,0.0,83.76666666666667,76.2,1.9333333333333333,1.0,3.1999999999999997,0.0
2024-02-11,manisa-turgutlu,0,5.3,2.033333333333333,0.0,81.36666666666666,198.46666666666667,1.4666666666666668,1.0,5.366666666666667,0.0
2024-02-11,manisa-yunusemre,2,5.8,1.5,0.0,81.3,125.39999999999999,1.5333333333333332,1.0,4.766666666666667,0.0
2024-02-11,izmir-balcova,0,8.799999999999999,10.133333333333333,0.0,75.89999999999999,168.8,2.4,1.0,8.5,0.0
2024-02-11,izmir-beydag,1,5.4,0.0,0.0,58.5,103.2,1.6,1.0,4.3,0.0
2024-02-11,izmir-narlidere,0,4.9,0.0,0.0,70.4,25.5,1.5,1.0,3.8,0.0
2024-02-11,izmir-selcuk,0,3.6,0.0,0.0,76.0,29.8,2.6,1.0,1.1,0.0
2024-02-11,manisa-kula,1,2.5,0.26666666666666666,0.0,70.89999999999999,116.2,2.8333333333333335,1.0,-0.36666666666666653,0.0
2024-02-11,manisa-ahmetli,0,2.6333333333333333,0.19999999999999998,0.0,75.36666666666667,134.06666666666666,2.6,1.0,0.06666666666666643,0.0
2024-02-12,izmir-aliaga,0,8.1,22.633333333333336,0.0,82.5,121.5,4.633333333333334,1.0,6.433333333333334,0.0
2024-02-12,izmir-bayindir,0,8.866666666666667,30.733333333333334,0.0,68.76666666666667,65.10000000000001,2.4,14.066666666666668,7.833333333333333,0.0
2024-02-12,izmir-bayrakli,1,8.1,33.1,0.0,78.43333333333334,103.06666666666666,2.533333333333333,2.3333333333333335,7.233333333333333,0.0
2024-02-12,izmir-bergama,1,7.199999999999999,29.333333333333332,0.0,71.60000000000001,155.20000000000002,2.9333333333333336,2.966666666666667,6.166666666666667,0.0
2024-02-12,izmir-bornova,2,7.233333333333333,33.266666666666666,0.0,80.3,111.0,2.5,2.6333333333333333,6.266666666666667,0.0
2024-02-12,izmir-buca,1,7.6000000000000005,33.1,0.0,77.39999999999999,209.76666666666665,2.6999999999999997,1.0,6.6000000000000005,0.0
2024-02-12,izmir-cesme,0,11.0,6.133333333333333,0.0,68.3,143.86666666666667,6.633333333333334,1.0,9.033333333333333,0.0
2024-02-12,izmir-cigli,1,7.733333333333333,18.933333333333334,0.0,83.60000000000001,103.53333333333335,3.766666666666667,1.0,6.133333333333334,0.0
2024-02-12,izmir-dikili,0,8.299999999999999,31.5,0.0,78.2,106.73333333333333,3.5,1.0,7.333333333333333,0.0
2024-02-12,izmir-foca,0,9.5,9.133333333333333,0.0,80.53333333333335,116.30000000000001,5.366666666666667,1.0,7.3999999999999995,0.0
2024-02-12,izmir-gaziemir,0,7.45,49.55,0.0,83.4,258.1,3.65,1.0,6.25,0.0
2024-02-12,izmir-guzelbahce,0,9.299999999999999,21.266666666666666,0.0,77.8,122.56666666666666,4.5,1.0,7.666666666666667,0.0
2024-02-12,izmir-karabaglar,0,8.033333333333333,32.4,0.0,79.1,211.03333333333333,2.8666666666666667,1.0,6.933333333333334,0.0
2024-02-12,izmir-karaburun,0,10.166666666666666,7.266666666666667,0.0,75.03333333333333,138.5,3.966666666666667,1.0,8.799999999999999,0.0
2024-02-12,izmir-karsiyaka,0,8.633333333333333,32.03333333333333,0.0,78.53333333333333,215.46666666666667,2.6666666666666665,1.0,7.800000000000001,0.0
2024-02-12,izmir-kemalpasa,0,6.8,33.199999999999996,0.0,81.83333333333333,144.86666666666667,2.6,12.566666666666668,5.733333333333333,0.0
2024-02-12,izmir-kinik,0,9.4,44.25,0.0,73.2,169.5,3.5,12.95,9.2,0.0
2024-02-12,izmir-kiraz,2,7.166666666666667,32.5,0.0,69.36666666666666,100.13333333333333,1.1333333333333333,1.0,7.166666666666667,0.0
2024-02-12,izmir-konak,0,8.9,32.266666666666666,0.0,78.63333333333334,212.36666666666667,2.7999999999999994,1.0,7.966666666666666,0.0
2024-02-12,izmir-menderes,0,7.066666666666666,33.333333333333336,0.0,83.03333333333333,236.79999999999998,3.3333333333333335,1.0,5.666666666666667,0.0
2024-02-12,izmir-menemen,1,6.866666666666667,30.166666666666668,0.0,84.7,101.03333333333335,2.433333333333333,2.1,6.133333333333333,0.0
2024-02-12,izmir-odemis,0,7.8,31.933333333333334,0.0,66.7,124.23333333333333,1.3666666666666665,4.6000000000000005,7.733333333333333,0.0
2024-02-12,izmir-seferihisar,0,9.733333333333334,23.96666666666667,0.0,79.36666666666666,113.96666666666665,4.833333333333333,1.0,8.3,0.0
2024-02-12,izmir-tire,0,7.833333333333333,33.13333333333333,0.0,74.5,146.9,2.1333333333333333,5.066666666666666,7.8,0.0
2024-02-12,izmir-torbali,1,7.5,26.233333333333334,0.0,75.63333333333334,189.4666666666667,2.1999999999999997,10.366666666666667,7.0,0.0
2024-02-12,izmir-urla,1,8.700000000000001,13.1,0.0,78.66666666666667,126.53333333333335,4.766666666666667,1.0,6.666666666666667,0.0
2024-02-12,manisa-akhisar,0,5.6000000000000005,26.133333333333336,0.0,75.5,84.96666666666667,2.3000000000000003,14.933333333333332,4.6000000000000005,0.0
2024-02-12,manisa-alasehir,0,6.733333333333333,21.900000000000002,0.0,70.2,204.6,2.033333333333333,1.0,6.033333333333334,0.0
2024-02-12,manisa-demirci,2,1.9000000000000001,29.599999999999998,0.0,80.46666666666667,88.93333333333334,2.3000000000000003,1.8666666666666665,0.20000000000000018,0.0
2024-02-12,manisa-golmarmara,0,9.25,36.1,0.0,75.94999999999999,95.89999999999999,1.25,15.4,9.3,0.0
2024-02-12,manisa-gordes,0,3.6999999999999997,33.333333333333336,0.0,72.36666666666667,79.23333333333333,2.3666666666666667,8.299999999999999,1.5333333333333332,0.0
2024-02-12,manisa-kirkagac,0,6.066666666666666,31.46666666666667,0.0,75.8,231.6,2.233333333333333,11.233333333333334,5.266666666666667,0.0
2024-02-12,manisa-koprubasi,0,3.05,0.0,0.0,92.8,106.1,1.25,1.0,2.4000000000000004,0.0
2024-02-12,manisa-salihli,1,8.5,25.266666666666666,0.0,61.36666666666667,184.9333333333333,1.0333333333333332,2.8333333333333335,7.966666666666666,0.0
2024-02-12,manisa-sarigol,0,6.5,28.3,0.0,69.36666666666666,177.79999999999998,1.5,1.0,6.1000000000000005,0.0
2024-02-12,manisa-saruhanli,0,7.866666666666667,23.099999999999998,0.0,67.73333333333333,145.4,1.4333333333333333,14.266666666666666,7.733333333333333,0.0
2024-02-12,manisa-sehzadeler,0,7.766666666666667,30.733333333333334,0.0,74.39999999999999,174.86666666666667,1.2666666666666668,12.9,7.8,0.0
2024-02-12,manisa-selendi,0,4.766666666666667,32.46666666666667,0.0,72.93333333333334,99.36666666666667,2.3333333333333335,1.0,3.3333333333333335,0.0
2024-02-12,manisa-soma,2,5.133333333333334,30.3,0.0,86.13333333333333,100.39999999999999,2.2666666666666666,9.066666666666666,4.2,0.0
2024-02-12,manisa-turgutlu,0,6.133333333333333,28.96666666666667,0.0,77.23333333333333,195.63333333333333,2.9,10.666666666666666,5.133333333333334,0.0
2024-02-12,manisa-yunusemre,1,7.833333333333333,31.099999999999998,0.0,75.13333333333333,177.0666666666667,1.3333333333333333,12.5,7.8999999999999995,0.0
2024-02-12,izmir-balcova,0,11.55,44.05,0.0,82.19999999999999,164.2,3.75,1.0,10.85,0.0
2024-02-12,izmir-beydag,1,7.050000000000001,47.1,0.0,71.8,102.05,1.85,1.0,6.95,0.0
2024-02-12,izmir-narlidere,0,7.25,0.0,0.0,75.65,252.75,2.55,1.0,6.35,0.0
2024-02-12,izmir-selcuk,0,7.5,28.05,0.0,85.75,92.14999999999999,3.5999999999999996,7.0,6.5,0.0
2024-02-12,manisa-kula,0,4.1000000000000005,37.1,0.0,69.65,87.19999999999999,3.1,1.0,2.8,0.0
2024-02-12,manisa-ahmetli,0,0.0,0.0,0.0,66.7,144.2,0.4,1.0,0.0,0.0
2024-02-13,izmir-aliaga,1,7.099999999999999,39.43333333333333,0.0,70.3,50.1,5.2,1.0,3.8666666666666667,0.0
2024-02-13,izmir-bayindir,0,6.0,30.266666666666666,0.0,74.96666666666667,8.566666666666666,2.7999999999999994,1.0,3.966666666666667,0.0
2024-02-13,izmir-bayrakli,3,7.599999999999999,36.06666666666667,0.0,71.06666666666666,50.36666666666667,2.3000000000000003,1.0,6.2,0.0
2024-02-13,izmir-bergama,0,4.266666666666667,38.56666666666667,0.0,70.3,58.166666666666664,3.733333333333334,1.0,1.0999999999999999,0.0
2024-02-13,izmir-bornova,5,6.533333333333334,36.833333333333336,0.0,74.46666666666667,54.03333333333333,2.466666666666667,1.0,4.733333333333333,0.0
2024-02-13,izmir-buca,1,7.433333333333334,30.900000000000002,0.0,68.86666666666666,26.5,1.5,1.0,6.566666666666666,0.0
2024-02-13,izmir-cesme,1,9.9,45.0,0.0,68.03333333333333,36.56666666666666,4.833333333333333,1.0,8.299999999999999,0.0
2024-02-13,izmir-cigli,0,6.933333333333334,33.766666666666666,0.0,73.33333333333333,40.46666666666666,2.3666666666666667,1.0,5.333333333333333,0.0
2024-02-13,izmir-dikili,0,6.233333333333333,40.833333333333336,0.0,66.63333333333334,75.96666666666667,3.766666666666666,1.0,3.5666666666666664,0.0
2024-02-13,izmir-foca,0,8.200000000000001,38.166666666666664,0.0,70.0,43.53333333333333,7.033333333333334,1.0,5.633333333333334,0.0
2024-02-13,izmir-gaziemir,0,5.45,15.950000000000001,0.0,67.15,197.75,2.0,1.0,3.9499999999999997,0.0
2024-02-13,izmir-guzelbahce,0,4.8,17.9,0.0,65.6,13.0,4.4,1.0,1.4,0.0
2024-02-13,izmir-karabaglar,0,8.1,31.46666666666667,0.0,68.3,253.33333333333334,1.3,1.0,7.366666666666667,0.0
2024-02-13,izmir-karaburun,2,9.1,34.300000000000004,0.0,70.13333333333333,58.43333333333334,5.533333333333334,1.0,6.966666666666666,0.0
2024-02-13,izmir-karsiyaka,1,8.133333333333333,35.166666666666664,0.0,68.63333333333333,41.300000000000004,1.8,1.0,7.099999999999999,0.0
2024-02-13,izmir-kemalpasa,0,4.8999999999999995,34.8,0.0,83.33333333333333,50.5,1.9666666666666668,1.0,3.5,0.0
